time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-04-01 09:30:00-04:00,MLTrader,8fb48d54b8ad4caf8dbc445e05958b4f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-01 09:30:00-04:00,MLTrader,e67286cae58c4babb3caf453b033c35b,AAPL,sell,stop,fill,1,day,0.0,1,stock,59.553124999999994,238.0,0.0
2020-04-01 09:30:00-04:00,MLTrader,557de7fa78a944b0bc0b3700db91c26e,AAPL,buy,market,fill,1,gtc,0.0,1,stock,60.084999084472656,56.0,0.0
2020-04-02 09:30:00-04:00,MLTrader,301f61909ca74a2394e5034869d51ea2,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-02 09:30:00-04:00,MLTrader,301f61909ca74a2394e5034869d51ea2,AAPL,buy,market,fill,1,gtc,0.0,1,stock,60.70000076293945,144.0,0.0
2020-04-03 09:30:00-04:00,MLTrader,b769d5e7e8464b06af612f3ac02efe6f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-03 09:30:00-04:00,MLTrader,b769d5e7e8464b06af612f3ac02efe6f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,60.70000076293945,72.0,0.0
2020-04-06 09:30:00-04:00,MLTrader,e7fbac357dc448b3be8644c73a98e549,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-06 09:30:00-04:00,MLTrader,e7fbac357dc448b3be8644c73a98e549,AAPL,buy,market,fill,1,gtc,0.0,1,stock,67.69999694824219,33.0,0.0
2020-04-07 09:30:00-04:00,MLTrader,363b17dbe1a14bb3aafa0b97266639de,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-07 09:30:00-04:00,MLTrader,363b17dbe1a14bb3aafa0b97266639de,AAPL,buy,market,fill,1,gtc,0.0,1,stock,65.68499755859375,17.0,0.0
2020-04-08 09:30:00-04:00,MLTrader,a21c51ebc9704d04bc0a38e5dd2d930e,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-08 09:30:00-04:00,MLTrader,a21c51ebc9704d04bc0a38e5dd2d930e,AAPL,buy,market,fill,1,gtc,0.0,1,stock,67.17500305175781,8.0,0.0
2020-04-09 09:30:00-04:00,MLTrader,a6e9d96c2ab14c60af220a6184abc020,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-09 09:30:00-04:00,MLTrader,a6e9d96c2ab14c60af220a6184abc020,AAPL,buy,market,fill,1,gtc,0.0,1,stock,67.17500305175781,4.0,0.0
